id,date,text,images
2710,2020-02-25T19:12:57,"הודעת עדכון:

נגיף הקורונה שנלקח מאחד המטופלים בבית החולים שיבא מועבר לניסיון לקידום חיסון ותרופה במכון למחקר ביולוגי בישראל.",
2709,2020-02-25T15:32:26,,
2708,2020-02-25T12:51:39,"מטופלת ישראלית שהייתה בטיפול בבית החולים ביפן - תשוחרר היום לאחר שהתקבלו 2 תוצאות שליליות לנגיף . 

כשתגיע לישראל תלקח בדיקה נוספת בנתב״ג והיא תשוחרר לביתה ולא לבידוד.",
2707,2020-02-25T11:27:55,"מצורפת תעודת מחלה גורפת לעובד השוהה בבידוד בית <i class=""emoji"" style=""background-image:url('//telegram.org/img/emoji/40/E2989D.png')""><b>☝️</b></i><i class=""emoji"" style=""background-image:url('//telegram.org/img/emoji/40/E2989D.png')""><b>☝️</b></i>",
2706,2020-02-25T11:26:57,,
2705,2020-02-25T08:44:53,"*עדכון רשות האוכלוסין וההגירה*:
בהתאם לנתוני רשות האוכלוסין וההגירה, מאז ה-1.2.2020, התאריך בו הוציא שר הפנים, אריה דרעי, את הצו הראשון על מניעת כניסת זרים שהגיעו מסין, נותרו בישראל:
134 מסין
34 מתאילנד
32 מסינגפור
221 מקוריאה
180 מיפן. 
כולם נכנסו לאחר ה-1.2 ובשלב זה אלו הנוסעים שנותרו עדיין בישראל. 

בתיאום ובשילוב כוחות של רשות האוכלוסין וההגירה, המל״ל, משרד הבריאות, משרד החוץ ורשות שדות התעופה, הוטסו אתמול 422 דרום קוריאנים בשתי טיסות מיוחדות ובסהכ מאז מוצאי שבת (22.2.2020) יצאו מישראל 1511 דרום קוריאנים.

נכון לרגע זה הוצאו צווים למניעת כניסת זרים אשר שהו ב-14 הימים האחרונים  במדינות הבאות: סין, יפן, סינגפור, דרום קוריאה, מקאו, תאילנד, הונג קונג.",
2704,2020-02-24T18:50:16,"משרד הבריאות הגיש תלונה במשטרת ישראל כנגד האדם שחשוד בתקיפת עובדי המשרד בעת שהגיעו לביקורת בביתו.

התלונה הוגשה בתחנת לב הבירה ציון בירושלים.",
2703,2020-02-24T14:08:44,"היום יתקיים תדרוך עיתונאים בשעה 18:00 באגף לשעת חירום במשרד הבריאות (רחוב יגאל אלון 119).

את התדרוך יעביר מנכל המשרד משה בר סימן טוב יחד עם ראש שירותי בריאות הציבור פרופ׳ סיגל סדצקי, וראש חטיבת רפואה ד״ר ורד עזרא. 

*התדרוך פתוח לכולם לשאלות תשובות, לציטוט. 

**אישורי הגעה מול דוברות משרד הבריאות. כניסה עם הצגת תעודת עיתונאי. 

אייל בסון
דובר מ.הבריאות",
2702,2020-02-24T13:32:41,pinned «»,
2701,2020-02-24T13:19:04,,https://cdn4.telesco.pe/file/KLas00JjKWreysBGdIJ6u1Cxokp9aSSZZQDr1mNxJ9AfeRbtUUBzQknwEXhpLALpsP3RIsEqosqikRVJ0cOjYwFQfXFbY1HMJ7KpDN_-nKKWnj8NjjC1PBe0K2z9s0As9l-GMmgT8wFbWcNzW00fDalchMwU2ymAfuJEr-xRjJx6v8J3cRQep-vA8wfTxuxLi4QV7dOCyhqC6LlSdkKJ-myQbftrio596c3hvF2DpOGikykm-QNI9EtxG8IQSdirr8bVT-owaKQaykjCE0jRvqNL30IVPZhUBz6KNmC7k1pqszV9qkhMkOP4U_496bG_sxRzgQSBebhNiRNvFofHag.jpg
2700,2020-02-24T13:19:00,"צ׳אט לייב שאלות ותשובות לגולשים יתקיים היום בעמוד הפייסבוק של מ.הבריאות עם פרופ׳ איתמר גרוטו: 


<a href=""https://www.facebook.com/Health.gov.il/photos/a.210611465717439/2603493989762496/?type=3&amp;__tn__=-R"" target=""_blank"" rel=""noopener"">https://www.facebook.com/Health.gov.il/photos/a.210611465717439/2603493989762496/?type=3&amp;__tn__=-R</a>",
2699,2020-02-24T12:29:18,"הודעה לגבי ״פייק ניוז״ משרד הבריאות: 

בשעות האחרונות מועברת ברשתות הודעת ״פייק ניוז״ שמעתיקה את אתר משרד הבריאות עם הנחיות מטעות לציבור. 

המשרד העביר את הפרטים שידועים לו למשטרת ישראל. 

כמו כן פנה שר הבריאות לשר הבטפ ולמפכל המשטרה בנושא. 

שר הבריאות יעקב ליצמן: ״זוהי עברה פלילית שפוגעת בהערכות המשרד לקורונה ומטעה במזיד את הציבור. אני מצפה לחקירה והענשה חמורה של האחראים.״

במשרד הבריאות מדגישים וחוזרים לגבי תופעה של חדשות כוזבות (""פייק ניוז"") שמופצות ברשתות החברתיות וגורמות להטעיה מכוונת.

הודעות רשמיות ועדכונים אפשר לקבל רק דרך הגורמים המוסמכים לכך במשרד הבריאות.

מידע רשמי קיים באתר הייעודי של המשרד בנושא קורונה:
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a>

עדכונים שוטפים גם בערוץ הטלגרם הרשמי בנושא קורונה:
<a href=""https://t.me/MOHreport"" target=""_blank"" rel=""noopener"">https://t.me/MOHreport</a>
 
בברכה,
אייל בסון | דובר מ.הבריאות",
2698,2020-02-24T10:17:26,"פרופ׳ איתמר גרוטו שנמצא בבידוד בית מעדכן בפוסט בפייסבוק:

יום שני, 24.2.20, היום השני לבידוד
התעוררתי היום בשעה 3 לפנות בוקר (ג'ט לג מיפן). מדדתי חום ויצא תקין.
אתמול עסקתי בעיקר בהתארגנות הבית והמשפחה לבידוד שלי. עברתי לחדר נפרד שמשמש לי גם כמשרד נייד. אני מקפיד להסתובב עם מסיכה כאשר יוצא מהחדר, ועל הגיינה של שטיפת ידיים וחיטוי באלכוהול כל שעה בערך. אוכל אני מקבל במגש נפרד. בסך הכל הסיכון לבני הבית מאוד נמוך. 

***
לפוסט המלא של המשנה למנכל משרד הבריאות שחזר מיפן ונמצא בבידוד בית

<a href=""https://www.facebook.com/1057582938/posts/10218009772090025/?d=n"" target=""_blank"" rel=""noopener"">https://www.facebook.com/1057582938/posts/10218009772090025/?d=n</a>",
2697,2020-02-23T21:07:31,"*הודעה לציבור משרד הבריאות והמרכז הרפואי שיבא תל השומר*

בבדיקה שנערכה במעבדה המרכזית של משרד הבריאות נמצא כי נוסע נוסף שחזר מהספינה ביפן ״פרינסס דיימונד״ נמצא חיובי. 

הוא נמצא בבידוד והשגחה ולא מדובר בהדבקה שהתרחשה בישראל.
***
אייל בסון
דובר משרד הבריאות",
2696,2020-02-23T16:50:03,,https://cdn4.telesco.pe/file/KafeumHg3bLHckueKIEyFSZNM63gA5pJex4epKgJ3pYQAwddwdLAyStM2T_sEsrF9wBIfY2l27gE3RxcSd0Yhlri_ypdAhvjwFusgaBO0eBt_bkFdygM5UjpEL0BbXsc1KWBLsfIAuC5Q-7LoiIiojnQw2gZwdYtVI5ZbzFXVS_tGP5tszaIvfbRjS_mQM6VxaBx3zZeTm8NpeCz-Y5xZHrNlFQBGUBatZh2FQZ18MXrXFx6F67z_pDP47uqQXsbLHPFuUxcRz86a0i9s5Lfz5lFa5HHPEAEQ0a4JNxvvp2wLSGDj7j3NApm_GqwHmt9foryAiX7Ihtl2-tjKgataA.jpg
2695,2020-02-23T16:49:59,מכתב ממנכל משרד הבריאות למנכל מ.החינוך בנושא מסעות לפולין:,
2694,2020-02-23T16:18:28,"מתוך פוסט בפייסבוק שהעלה פרופ׳ איתמר גרוטו שחזר מיפן: 

בוקר יום ראשון-
23.2.20- חזרתי הבוקר מיפן לאחר ימים של פעילות מאתגרת, חשובה ומלמדת.
בנות ובני הבית יצאו מוקדם, אבל השאירו לי ׳קבלת פנים׳ מיוחדת כפי שניתן לראות בתמונה.
בהתאם להנחיות משרד הבריאות, אני מתחיל היום בידוד בית. אצטרך גם לצמצם למינימום את המגע עם בנות ובני משפחתי.
אל דאגה-
הטכנולוגיה של ימינו, תאפשר לי להמשיך לעבוד, לקחת חלק בתהליכי קבלת ההחלטות ובניהול מרחוק; לטובת בריאות הציבור בישראל.
אני מצפה כי כולם יתנהגו על פי הנחיות משרד הבריאות
זה ישמור על הבריאות של כולנו.
אמשיך לעדכן.

קישור לפוסט:

<a href=""https://www.facebook.com/photo.php?fbid=10218002174780097&amp;set=a.10206066083785282&amp;type=3"" target=""_blank"" rel=""noopener"">https://www.facebook.com/photo.php?fbid=10218002174780097&amp;set=a.10206066083785282&amp;type=3</a>",
2693,2020-02-23T11:50:24,"פירוט מלא בהודעת הדובר באתר:
<a href=""https://www.health.gov.il/NewsAndEvents/SpokemanMesseges/Pages/23022020_1.aspx"" target=""_blank"" rel=""noopener"">https://www.health.gov.il/NewsAndEvents/SpokemanMesseges/Pages/23022020_1.aspx</a>",
2692,2020-02-23T11:28:45,"הודעה לציבור – משרד הבריאות, קבוצת תיירים מדרום קוריאה - עדכון

 

מצורף פירוט מלא של החלטות וכן של מקומות מדוייקים יותר.

 

בעקבות האירועים האחרונים התקבלו מספר החלטות:

1.     כל מי שהיה במגע עם הקבוצה הצליינית מחויב לבידוד בית עד שיחלפו 14 יום ממועד המגע האחרון עם הקבוצה.

2.     בנוסף – כל מי שהיה בדרום קוריאה או יפן ב-14 יום האחרונים – חייב להיות בבידוד בית עד שיחלפו 14 ימים ממועד עזיבתו את המדינות האמורות, זאת בנוסף לשבים מסין, הונג קונג, מקאו, סינגפור ותאילנד.

3.     החל מהיום נמנעה כניסתם של מי שאינם תושבי או אזרחי ישראל ואשר שהו בדרום קוריאה ב14 הימים טרם הגעתם לישראל. החל מיום שני תכנס הנחיה זו לתוקף גם עבור המגיעים מיפן.

4.     בנוסף, מי שהיה בטאיוון, איטליה או אוסטרליה ב-14 הימים האחרונים ומפתח תסמינים  של מחלה, צריך להיבדק בהתאם להנחיות המפורטות באתר משרד הבריאות.  

 

בנוגע לדיווח מדרום קוריאה אודות  9 תיירים מקבוצה ששהתה בישראל בין התאריכים 8.2-15.2 ושאובחנו כחולים בקורונה לאחר חזרתה לדרום קוריאה.

החקירה האפידמיולוגית לאיתור המגעים של קבוצה זו בישראל ממשיכה.

משרד הבריאות מבקש להנחות את הציבור בישראל, להלן :

1.     כל מי שהיה במגע הדוק (במרחק של פחות משני מטר ולמשך 15 דקות לפחות) עם חברי הקבוצה בהתאם למועדים והמקומות אשר יפורטו להלן מתבקש להכנס לבידוד בית למשך 14 ימים מאז המגע האחרון עם הקבוצה ולדווח על כך באתר משרד הבריאות או במוקד כל הבריאות 5400*.

<a href=""https://govextra.gov.il/ministry-of-health/corona/corona-virus/"" target=""_blank"" rel=""noopener"">https://govextra.gov.il/ministry-of-health/corona/corona-virus/</a>

כמו כן במידה ומתפתחים סימני מחלה (חום מעל 38, שיעול או תסמינים נשימתיים אחרים), יש לפנות לעזרה רפואית בהתאם להנחיות משרד הבריאות באתר תוך הודעה מראש ועל פי ההנחיות של המשרד. 

<a href=""https://govextra.gov.il/ministry-of-health/corona/corona-virus/"" target=""_blank"" rel=""noopener"">https://govextra.gov.il/ministry-of-health/corona/corona-virus/</a>

2.     כל מי שהיה במקומות ובזמנים הרלוונטיים שיפורטו להלן אך ללא מגע הדוק, לא נדרש להכנס לבידוד אך מתבקש להיות ערני לגבי סימני מחלה (חום מעל 38, שיעול או תסמינים נשימתיים אחרים).

במידה ומתפתחים תסמינים יש לפנות לעזרה רפואית בהתאם להנחיות באתר המשרד. 

 

במשרד הבריאות מוסיפים כי עם התקדמות החקירה האפידמיולוגית נפרסם רשימת מקומות מפורטת יותר בהן שהתה הקבוצה.

להלן פרטי האתרים והזמנים בהם שהתה הקבוצה:

פירוט מלא בהודעת הדובר באתר:
<a href=""https://www.health.gov.il/NewsAndEvents/SpokemanMesseges/Pages/23022020_1.aspx"" target=""_blank"" rel=""noopener"">https://www.health.gov.il/NewsAndEvents/SpokemanMesseges/Pages/23022020_1.aspx</a>",
2690,2020-02-23T09:25:49,,
2689,2020-02-23T09:25:11,"ד״ר שושי גולדברג האחות הראשית במשרד הבריאות נמצאת במוקד האחוד המשולב של מדא, קופות החולים ומשרד הבריאות בנושא נגיף הקורונה. מצורף 2 סרטונים חופשיים לשימוש. 
לתיאום ראיונות עם שושי מול דוברות מ.הבריאות.",
2688,2020-02-22T23:16:42,"הודעה לעיתונות

נפתח המוקד המשותף של משרד הבריאות, קופות החולים ומגן דוד אדום:
*מאות פניות של אזרחים בנושא הקורונה התקבלו הערב במוקד 101 של מגן דוד אדום*

הערב (שבת), בהנחיית משרד הבריאות, פתח מגן דוד אדום מוקד מיוחד, לטיפול באנשים החשודים כחולים בקורונה. מרגע פתיחת המוקד, התקבלו כבר מאות פניות של אזרחים בנושא הקורונה במוקד 101 של מגן דוד אדום.

כל אדם שעל פי הנחיות משרד הבריאות נדרש להיות בבידוד ביתי, או אדם שהיה במגע עם חולה בקורונה או עם מי שקיים חשש כי הוא חולה בנגיף, וסובל מתסמינים כמו חום, שיעול, או תסמינים נשימתיים אחרים, עליו להתקשר למוקד 101 של מד""א. החובשים והפראמדיקים במוקד מצרפים לשיחה רופא\ה או אח\ות, שמחליטים בהתייעצות עם הרופא המחוזי של משרד הבריאות, כיצד להמשיך בטיפול הרפואי.

על פי התסמינים, מתקבלת החלטה האם לשלוח פראמדיק שיבצע למטופל בדיקה בביתו, מבלי לפנות אותו בשלב זה. הדגימה תועבר למעבדה במרכז הרפואי שיבא בתל השומר, על מנת לשלול הימצאות של נגיף הקורונה בגופו. במידת הצורך, יוזנק אמבולנס על מנת לפנות את החולה לבית החולים בתנאי בידוד מיוחדים. 

עשרות פראמדיקים במגן דוד אדום עברו הכשרה ייעודית לביצוע לקיחת הדגימות לשלילת הימצאות נגיף הקורונה. במסגרת ההכשרה, תורגלו הפראמדיקים בנטילת דגימות מריריות המטופל, תוך שהם ממוגנים באופן מלא נגד הידבקות. במקביל, החובשים והפראמדיקים במוקד 101 של מד""א הוכשרו לתשאול ולניהול המקרים. לצורך כך, פיתח מגן דוד אדום מערכת מיוחדת, במסגרתה ניתן, בין היתר, לנהל שיחת וידאו עם המטופל.

מגן דוד אדום ממשיך להפעיל את עמדת הבדיקה בנמל התעופה בן גוריון, בה חובשים ופראמדיקים של מד""א מתשאלים את הנוסעים שמגיעים לעמדה ומבצעים בדיקות, על פי פרוטוקולים רפואיים ברורים שנקבעו ע""י משרד הבריאות.

*מנכ""ל מד""א, אלי בין:* ""לבקשת משרד הבריאות, מגן דוד אדום, כארגון ההצלה הלאומי של ישראל, הקים מוקד ייעודי שנותן מענה בנושא הקורונה, ובמידת הצורך שולח פראמדיקים של מד""א לבתיהם של מטופלים, כדי לקחת דגימה, על מנת לשלול הימצאות של הנגיף בגופם. עשרות הפראמדיקים המנוסים והמקצועיים נרתמו למשימה, שכן הם מכירים בחשיבות ביצוע הבדיקות הרפואיות בבית המטופלים, על מנת למנוע התפשטות של הוירוס בישראל. הפראמדיקים ממוגנים ברמה הגבוהה ביותר, בערכות ייעודיות נגד הידבקות, על פי הפרוטוקול הנהוג במקרים מאין אלו, בו אנו מתורגלים גם בשגרה. מגן דוד אדום עובד בשיתוף פעולה ובתיאום מלא עם משרד הבריאות, בתי החולים וקופות החולים, וימשיך לעשות ככל יכולתו על מנת לסייע למאמץ הלאומי למניעת התפשטות נגיף הקורונה בישראל"".",
2687,2020-02-22T19:51:45,"*ראש הממשלה בנימין נתניהו יקיים מחר בבוקר הערכת מצב מיוחדת בנושא נגיף הקורונה בחמ""ל משרד הבריאות, עם שר הבריאות ליצמן, שרי ממשלה, מנכ""לי משרדים, מנכ""לי בתי חולים וגורמים בכירים נוספים.*

הערכת המצב היא בהמשך לדיונים שהתקיימו בימים אחרונים בנושא היערכות והתמודדות עם נגיף הקורונה ובשל ההתפתחויות האחרונות.",
2686,2020-02-22T19:10:50,תמונות חופשיות לשימוש מתוך התדרוך שמתקיים כעת באגף לשעת חירום,
2685,2020-02-22T19:10:41,‏תמונה מ-מגי,https://cdn4.telesco.pe/file/kia7PAIzVE2rMl6zaRO5Q_hoVc0gKql8BBe9E5xOGMUUgsShrgfdBqzCxCj1Chjo7nuoJjIdWnr8cOlJ8k3ROmPy4Bbiw0_63_uwyN--wI7vs1liVp16wsKnnWncLiyArTXUT6urAWh1L6pjT_gMGAXzRxUk_aDwTFymlWqZre0NObRBSr1H_xH1qQlDbCA6DvUjCDmV1DkwRJwU2ilfWtTnBQQS7MPMwv35w_Re3wATX1fMJZz7DPM3MUyVoezd-GLcThU0ovbJP5pC9lEljcVAysOH4WvAPIbzfr61BvZoEfnINh16wETgXzcQTwzGqf3SV038SY2Pkq8EBVaGrA.jpg
2684,2020-02-22T17:05:16,"הזמנה לתקשורת>>>
תדרוך מצולם יתקיים באגף לשעת חירום של מ.הבריאות בת״א. 
(רחוב יגאל אלון 119)
בשעה 19:00 היום. 

תקשורת מוזמנת באישור מולי- בהודעת סמס חוזרת. 

אייל בסון
דובר מ.הבריאות",
2683,2020-02-22T13:01:44,"*הודעה לציבור – משרד הבריאות משלחת תיירים מדרום קוריאה*:

בעקבות עדכון שהתקבל מדרום קוריאה  אודות 9 תיירים מקבוצה ששהתה בישראל בין התאריכים 8.2-15.2 ואובחנו כחולים בקורונה לאחר חזרתה לדרום קוריאה.

בעקבות כך מבוצעת חקירה אפידמיולוגית של מ.הבריאות לאיתור המגעים של קבוצה זו בישראל.

משרד הבריאות מבקש להנחות את הציבור בישראל, להלן :

1. כל מי שהיה במגע הדוק (במרחק של פחות משני מטר ולמשך 15 דקות לפחות) עם חברי הקבוצה בהתאם למועדים והמקומות אשר יפורטו להלן מתבקש להכנס לבידוד בית למשך 14 ימים מאז המגע האחרון עם הקבוצה ולדווח על כך באתר משרד הבריאות: 
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a>

או במוקד כל הבריאות 5400*.

כמו כן במידה ומתפתחים סימני מחלה (חום מעל 38, שיעול או תסמינים נשימתיים אחרים), יש לפנות לעזרה רפואית בהתאם להנחיות משרד הבריאות באתר תוך הודעה מראש ועל פי ההנחיות של המשרד: 
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a>

2. כל מי שהיה במקומות ובזמנים הרלוונטיים שיפורטו להלן *אך ללא מגע הדוק*, לא נדרש להכנס לבידוד אך מתבקש להיות ערני לגבי סימני מחלה (חום מעל 38, שיעול או תסמינים נשימתיים אחרים). 

במידה ומתפתחים תסמינים יש לפנות לעזרה רפואית בהתאם להנחיות באתר המשרד.  

*להלן המקומות וזמני החשיפה*: 
 
1. 8.2 – לאחר השעה 20:00 מלון מגדל דוד בנתניה ומלון גלרי
2. 9.2 – קיסריה, מלון גבריאל בנצרת, כניסת הבשורה, כניסת המשפחה הקדושה, מלון עין גב.
3. 10.2 – מלון עין גב, מסעדת טנורין, כנסית הבכורה של פטרוס הקדוש, כנסית הלחם והדגים.
4. 11.2 – מלון דיוויד ים המלח
5. 12.2 – מצדה. פארק תמנע. מלון לאונרדו נגב בבאר שבע
6. 13.2 – הפארק הלאומי בבאר שבע, מערת המכפלה בחברון. מלון גרנד קורט בירושלים.
7. 14.2 – הר הזיתים בירושלים – בית פגי, כנסיית העלייה, כנסיית פאטר נוסטר, כנסיית דומינוס פלוויט, כנסית גת שמנים.    הר ציון – חדר הסעודה האחרונה, קבר מרים, כנסית  - gallicantu
8. 15.2 – מסעדת ג'רוזלם גולד.    עין כרם ירושלים -  כנסית ג'ון הקדוש, כנסית הביקור, כנסית אן הקדושה, ברכת הצאן (בתסדה), כנסיית הקבר הקדוש, כנסיית anastasis.

*במשרד הבריאות מוסיפים כי עם התקדמות החקירה האפידימיולוגית נפרסם רשימת מקומות מפורטת יותר בהן שהתה הקבוצה*. 

****

אייל בסון דובר מ.הבריאות",
2682,2020-02-21T12:46:59,"*הודעה לציבור משרד הבריאות*

בבדיקה שנערכה במעבדה המרכזית של משרד הבריאות נמצא כי אחת הנוסעות שחזרו מהספינה ביפן נמצאה חיובית. 

המעבדה ממשיכה לאשש את ממצאי הבדיקה. 

שאר הנוסעים ששבו נמצאו בבדיקה היום שליליים.

החולה בבידוד והשגחה ולא מדובר בהדבקה שהתרחשה בישראל.
***
אייל בסון
דובר משרד הבריאות",
2681,2020-02-20T17:51:43,,
2680,2020-02-20T17:51:14,"הודעה לעיתונות 

במשרד הבריאות מבקשים להבהיר כי הפרת צו בידוד בית 
עשויה להסתכם באישום פלילי שתוצאתו עד 7 שנות מאסר אם נעשה במזיד ועד 3 שנות מאסר אם נעשה בהתרשלות.

שכן זה מעשה לפי סעיף 218 לחוק העונשין ״מעשה העלול להפיץ מחלה״ וכן הפרה של סעיף 287 ״הפרת הוראה חוקית״.

אגף פיקוח ואכיפה במשרד הבריאות החל בפעילות אכיפה של הצו. מצורף סרטון חופשי לשימוש מביקורת שנעשתה היום . 

משרד הבריאות רואה בציבור שנדרש לבידוד בית *שותף מלא* למניעת התפרצות המחלה בישראל. אנחנו משוכנעים שיגלו אחריות כלפי בני משפחתם, חבריהם, וכן כלפי אנשים חולים וחלשים בחברה ויצמצמו את הסיכון להדבקה.

מי שמעוניין לדווח על הפרה של בידוד בית יכול לעשות זאת דרך אתר המידע היעודי בנושא הקורונה של משרד הבריאות: 

<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a>

אייל בסון
דובר מ.הבריאות",
2679,2020-02-20T10:53:50,"וידאו נוסף. חופשי לשימוש <i class=""emoji"" style=""background-image:url('//telegram.org/img/emoji/40/E2989D.png')""><b>☝️</b></i>",
2678,2020-02-20T10:53:48,,
2677,2020-02-20T10:51:58,"*עדכון משותף משרד החוץ ומשרד הבריאות מספינת הדיימונד פרינסס* 
 
על פי גורמים בספינה, כל הנוסעים הישראלים קיבלו אישור לרדת לחוף. 

צוות שגרירות ישראל בטוקיו מלווה בנציג משרד הבריאות ממתין להם על הרציף.",
2676,2020-02-20T10:40:54,קרדיט לתמונות: שגרירות ישראל בטוקיו,
2671,2020-02-20T10:40:46,,
2670,2020-02-20T08:58:05,סרטון חופשי לשימוש. צוות הבדיקה בראשות פרופ׳ איתמר גרוטו מגיע לאזור ההערכות.,
2669,2020-02-20T08:57:41,,
2668,2020-02-20T07:43:57,"*הודעת עדכון ממשרד הבריאות, המרכז הרפואי הדסה ומשרד החוץ*

הפרופ׳ רן ניר-פז, מומחה במחלות זיהומיות מהמרכז הרפואי הדסה ישאר ביפן להמשיך וללוות את הישראלים שנמצאו חיוביים לקורונה, המאושפזים בבידוד בשני בתי החולים הצבאיים ביפן. 

לדבריו, מצבם של השלושה שכבר מאושפזים מוסיף להיות קל. 

אליהם יצטרף ישראלי נוסף שאובחן חיובי היום.",
2667,2020-02-20T07:19:21,"*עדכון משותף ממשרד הבריאות ומשרד החוץ*

לאחר בדיקות רפואיות ישראלי נוסף עם תוצאה חיובית לנגיף הקורונה על ספינת הדיימונד פרינסס. 

הוא צפוי לרדת מהספינה להמשך טיפול בבית החולים ביפן.",
2666,2020-02-19T19:41:55,"*נחיתת המטוס המיוחד ועליו המטיילים מיפן*

*הודעה זו משותפת למשרד הבריאות , בית החולים שיבא בתל השומר, מגן דוד אדום ורשות שדות התעופה* :

אור ליום שישי 21 לפברואר ינחת מטוס מנהלים ועליו המטיילים הישראלים אשר שהו בבידוד על הספינה ביפן ושרשויות הרפואה ביפן התירו את טיסתם לישראל  כשבזמן עזיבתם את יפן לא הופיעו אצלהם מסימני המחלה. 

לאור חשיבות בריאות הציבור בישראל  ונקיטת משנה זהירות בטיפול בשבים מהמזרח ובדגש על המטיילים ששהו על הספינה הוחלט בעצה אחת עם גורמי הבריאות והתעופה שהמטוס המיוחד ינחת בנתב""ג ויעצור ברחבה מרוחקת מטרמינל 1 ומטרמיל 3 . 

*המטוס יחנה באזור רחבת המטוסים של התעופה הכללית (אזור המטוסים הפרטים).* 

 *מספר מצומצם מאוד של עובדים מנמל התעופה בן גוריון יטפל במטוס.*
*לאחר שהעובדים ימוגנו - על פי נהלי המיגון של משרד הבריאות ומד""א  הם יוכלו לשהות ולטפל במטוס.* 
תדלוק, הורדת כבודת הנוסעים, ריקון המיכלים (שפכים שיטופלו על פי נוהל מיוחד של חומרים מסוכנים) ורענון מזון ושתייה לצוות המטוס. 

*הנוסעים יועברו לאוטובוס של מד""א וילוו על ידי נציג משרד הבריאות ומד""א היישר לבית החולים שיבא בתל השומר שם נערכים לקליטתם להמשך הבדיקות וההשגחה.*

כבודת הנוסעים תועבר למשאית של משרד הבריאות להמשך טיפול ובדיקה ולא תשאר בשדה התעופה בן גוריון. 

המטוס ימריא חזרה למזרח. כלומר  המטוס והצוות לא ישארו בישראל.

תיעוד נחיתת המטוס והגעת הישראלים תתבצע אך ורק על ידי צוות  התיעוד המבצעי של מד""א ורק הם.
לא תתור גישה לאזור המטוס למי שלא אושר ומוגן על ידי מד""א. 
לא תותר גישה לאזור חניית  המטוסים עד להמראת המטוס מישראל.

בשל הדינמיות המתרחשת ביפן המידע שנמסר כרגע הוא נכון לשעה זו.
*פרטים נוספים נמסור בהמשך*.",
2665,2020-02-19T11:10:23,,https://cdn4.telesco.pe/file/Vc4-6agkT8NByRPO82Rkz4nQnhW4I9j-xVNAnq98ZnPtYafW5m8Au4z4Cr6l8hXI7BUPuMZqTeYAa21AWAVOZLJ_tKevVpdvWi2eB6kja57IojrA3gKcO8xKdV_Lzaizi7-6xzPYPNWeaob6RmhGmABranCaD4_qikg8BQeq1uchFNUiBibqVLOuKFywLk6qGzwNB2kt5_cph9RRYrQu1v-TUDB0b57MoZOnWYUn9Izl3PHMPJaQiMsBEjU5bkCdjK37-MOQv3mNVtz0URQxv8-J8_qH78X-WVAL7Ma4N-m8l2YNVKUS2rDt0dgKvQx9bzx3iyh3rGGOnWPv140IqA.jpg
2664,2020-02-19T11:10:19,"פרופ׳ איתמר גרוטו בעמוד הפייסבוק שלו: ״בין לבין מאות הטלפונים והתיאומים הספקתי לקפוץ לשגרירות ישראל בטוקיו , למלא את חובתי האזרחית ולהצביע.״",
2663,2020-02-19T09:44:13,"*הודעה משותפת למשרד החוץ ומשרד הבריאות*:

עדכון לגבי הנוסעים הישראלים בספינת הדיימונד פרינסס:
פינוי הנוסעים מהספינה החל בשעות הבוקר (שעון יפן). 

שניים מהנוסעים הישראלים כבר שוחררו והיתר צפויים לרדת מהספינה היום או מחר. 

שגרירות ישראל בטוקיו בשיתוף צוות משרד הבריאות, העבירו לפני זמן קצר הנחיות לנוסעים הישראלים בדבר הירידה מהספינה והליך החזרה לישראל. 
על פי התכנון הנוסעים ירדו לכל המאוחר מחר בשעה שש בערב שעון יפן (בהנחה שלא תהינה תקלות בלתי צפויות) ויועברו למטוס שיביא אותם לארץ. 
בישראל ימתינו להם צוותים רפואיים של מדא שיעבירו אותם לבדיקות ובידוד של 14 יום בבית החולים שיבא תל השומר.",
2662,2020-02-18T14:22:41,"הודעה לגבי ״פייק ניוז״: 

משרד הבריאות מדגיש וחוזר לגבי תופעה של חדשות כוזבות (""פייק ניוז"") שמופצות ברשתות החברתיות וגורמות להטעיה מכוונת.

הודעות רשמיות ועדכונים אפשר לקבל רק דרך הגורמים המוסמכים לכך במשרד הבריאות.

מידע רשמי קיים באתר הייעודי של המשרד בנושא קורונה:
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a>

עדכונים שוטפים גם בערוץ הטלגרם הרשמי בנושא קורונה:
<a href=""https://t.me/MOHreport"" target=""_blank"" rel=""noopener"">https://t.me/MOHreport</a>
 
בברכה,
אייל בסון | דובר מ.הבריאות",
2658,2020-02-18T12:07:19,,
